City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
594,Boa Vista,2.8197,-60.6733,71.6,94,75,12.66,BR,2021-04-23 20:46:17
595,Sangar,63.9242,127.4739,13.24,97,99,3.76,RU,2021-04-23 20:46:17
596,Paamiut,61.994,-49.6678,33.44,77,1,2.06,GL,2021-04-23 20:46:18
597,Usogorsk,63.4106,48.6872,48.13,76,100,7.58,RU,2021-04-23 20:46:18
598,Kuryk,43.2,51.65,53.15,82,2,7.29,KZ,2021-04-23 20:46:19
599,Dhamtari,20.7072,81.5497,80.31,21,9,4.43,IN,2021-04-23 20:46:20
600,Livadiya,42.8692,132.6764,48.25,53,100,5.14,RU,2021-04-23 20:46:20
601,Pak Phanang,8.3511,100.202,78.96,86,100,7.0,TH,2021-04-23 20:46:20
602,Joshimath,30.5667,79.5667,47.21,80,96,2.8,IN,2021-04-23 20:46:21
603,Snyder,32.7179,-100.9176,84.2,8,1,18.41,US,2021-04-23 20:46:21
604,Guadalupe,25.6833,-100.25,89.6,40,75,8.05,MX,2021-04-23 20:46:22
605,Whyalla,-33.0333,137.5833,51.8,87,40,4.61,AU,2021-04-23 20:46:22
606,Makat,47.6469,53.3463,50.05,76,26,11.01,KZ,2021-04-23 20:46:22
607,Masuguru,-11.3667,38.4167,70.23,94,34,2.3,TZ,2021-04-23 20:46:23
608,Alice Springs,-23.7,133.8833,44.6,76,0,7.25,AU,2021-04-23 20:42:21
609,Smoky Lake,54.1169,-112.4686,37.4,41,100,13.8,CA,2021-04-23 20:46:23
610,Ketchikan,55.3422,-131.6461,53.6,43,1,10.36,US,2021-04-23 20:46:24
611,Bowen,-20.0167,148.2333,66.2,100,90,6.91,AU,2021-04-23 20:46:24
612,Causwagan,8.4475,125.8403,72.0,99,98,1.52,PH,2021-04-23 20:46:25
613,Kieta,-6.2167,155.6333,78.91,83,99,1.07,PG,2021-04-23 20:46:25
614,Karatsu,33.4425,129.9697,62.01,50,48,1.88,JP,2021-04-23 20:46:26
615,Punta Alta,-38.8759,-62.0736,66.34,70,100,4.63,AR,2021-04-23 20:46:26
616,Mackenzie,55.2999,-123.1698,44.6,39,75,5.75,CA,2021-04-23 20:46:26
617,Kashi,39.4547,75.9797,53.6,10,0,6.71,CN,2021-04-23 20:46:27
618,Byron Bay,-28.65,153.6167,52.0,93,1,6.22,AU,2021-04-23 20:46:27
619,Buala,-8.145,159.5921,81.54,74,14,2.51,SB,2021-04-23 20:46:27
620,Leshan,29.5623,103.7639,68.13,92,100,3.96,CN,2021-04-23 20:46:28
621,Kirakira,-10.4544,161.9205,81.59,78,54,4.14,SB,2021-04-23 20:46:28
622,Coahuayana,18.7333,-103.6833,87.8,25,1,11.5,MX,2021-04-23 20:46:28
623,Ambilobe,-13.2,49.05,73.38,82,93,4.12,MG,2021-04-23 20:46:29
624,Kemin,42.7846,75.6892,38.77,42,76,3.89,KG,2021-04-23 20:46:29
625,Mana,5.6592,-53.7767,78.4,87,100,11.61,GF,2021-04-23 20:46:29
626,Ulaangom,49.9811,92.0667,31.91,66,86,3.11,MN,2021-04-23 20:46:30
627,Montepuez,-13.1256,38.9997,69.85,83,86,6.2,MZ,2021-04-23 20:46:30
628,Burnie,-41.0667,145.9167,48.0,95,85,1.99,AU,2021-04-23 20:46:30
629,Oxapampa,-10.5775,-75.4017,66.09,90,59,2.55,PE,2021-04-23 20:46:31
630,Gravdal,68.1214,13.5031,33.8,75,40,13.8,NO,2021-04-23 20:46:31
631,Araouane,18.9048,-3.5265,90.16,9,0,5.03,ML,2021-04-23 20:46:31
632,Manokwari,-0.8667,134.0833,78.58,80,100,2.04,ID,2021-04-23 20:46:32
633,Svetlyy,54.675,20.1347,37.99,86,0,6.71,RU,2021-04-23 20:46:32
634,Calvinia,-31.4707,19.776,65.3,41,0,3.33,ZA,2021-04-23 20:46:33
635,Tatawin,32.9297,10.4518,66.2,52,15,10.36,TN,2021-04-23 20:41:44
636,Meaford,44.6001,-80.583,55.4,53,17,2.3,CA,2021-04-23 20:46:33
637,Manono,-7.3,27.4167,71.04,82,58,4.36,CD,2021-04-23 20:46:34
638,Kavaratti,10.5669,72.642,83.44,73,14,8.16,IN,2021-04-23 20:46:34
639,Novikovo,51.1537,37.8879,49.15,86,93,9.26,RU,2021-04-23 20:46:35
640,Kewanee,41.2456,-89.9248,55.0,45,100,8.01,US,2021-04-23 20:46:35
641,Aitape,-3.1374,142.3475,78.84,80,100,2.24,PG,2021-04-23 20:46:36
642,Iisalmi,63.5592,27.1907,33.8,100,90,4.61,FI,2021-04-23 20:46:36
643,Amet,25.3,73.9333,77.88,35,32,5.61,IN,2021-04-23 20:46:36
644,Sobolevo,54.4299,31.8996,36.57,76,68,5.14,RU,2021-04-23 20:46:37
645,Goderich,43.7501,-81.7165,55.4,47,14,9.22,CA,2021-04-23 20:46:37
646,Iskateley,67.6803,53.1512,31.8,89,80,8.37,RU,2021-04-23 20:46:38
647,Bemidji,47.4736,-94.8803,39.99,81,90,8.05,US,2021-04-23 20:46:38
648,Bella Vista,36.4295,-94.2316,66.2,68,90,11.5,US,2021-04-23 20:46:38
649,Bitkine,11.9801,18.2138,92.68,22,100,7.4,TD,2021-04-23 20:46:39
650,Samfya,-11.3649,29.5565,68.45,76,96,9.73,ZM,2021-04-23 20:46:39
651,Sri Aman,1.2376,111.4621,75.2,100,54,0.85,MY,2021-04-23 20:46:40
652,Charyshskoye,51.3978,83.5598,25.3,87,46,3.89,RU,2021-04-23 20:46:40
653,Kropotkin,45.4375,40.5756,53.53,66,100,3.56,RU,2021-04-23 20:46:40
654,Maniitsoq,65.4167,-52.9,34.99,75,12,1.88,GL,2021-04-23 20:46:41
655,Manggar,-2.8833,108.2667,80.73,77,20,7.65,ID,2021-04-23 20:46:41
656,Litovko,49.2361,135.1742,39.52,86,100,6.96,RU,2021-04-23 20:46:41
657,Linden,6.0,-58.3,77.0,94,90,9.22,GY,2021-04-23 20:45:09
658,Taraz,42.9,71.3667,37.4,81,44,8.95,KZ,2021-04-23 20:46:42
659,Tucurui,-3.7661,-49.6725,78.51,88,78,1.81,BR,2021-04-23 20:43:07
660,Abu Zabad,12.35,29.25,88.45,23,6,4.9,SD,2021-04-23 20:46:42
661,Zhanaozen,43.3,52.8,53.24,63,1,9.51,KZ,2021-04-23 20:46:43
662,Severobaykalsk,55.65,109.3167,21.52,79,99,6.2,RU,2021-04-23 20:46:43
663,Necochea,-38.5473,-58.7368,64.0,92,100,3.51,AR,2021-04-23 20:46:43
664,Thinadhoo,0.5333,72.9333,82.29,68,10,8.39,MV,2021-04-23 20:46:44
665,Daigo,36.7667,140.35,42.8,75,40,4.61,JP,2021-04-23 20:46:45
666,Visnes,59.3556,5.2242,42.8,65,75,20.71,NO,2021-04-23 20:46:45
667,Yulara,-25.2406,130.9889,53.6,62,0,8.05,AU,2021-04-23 20:46:46
668,Itainopolis,-7.4469,-41.4783,84.74,55,97,3.62,BR,2021-04-23 20:46:46
669,Aripuana,-9.1667,-60.6333,78.66,92,95,1.05,BR,2021-04-23 20:46:47
670,Hare Bay,48.8499,-54.0148,44.6,45,48,13.8,CA,2021-04-23 20:46:47
671,Hit,33.6416,42.8251,79.54,14,85,10.25,IQ,2021-04-23 20:46:48
672,Hobyo,5.3505,48.5268,83.59,65,59,10.4,SO,2021-04-23 20:46:48
673,Shiloh,38.5614,-89.8973,59.0,62,75,13.8,US,2021-04-23 20:46:49
674,Hellvik,59.9156,5.781,41.0,70,75,10.36,NO,2021-04-23 20:46:49
675,Oum Hadjer,13.2954,19.6966,92.08,12,87,6.8,TD,2021-04-23 20:46:54
676,Yamada,39.4667,141.95,47.52,59,6,3.89,JP,2021-04-23 20:46:55
677,Siquijor,9.2142,123.515,81.34,75,100,14.45,PH,2021-04-23 20:46:55
678,Glendive,47.1053,-104.7125,42.01,41,75,10.36,US,2021-04-23 20:46:55
679,Nizwa,22.9333,57.5333,79.84,19,2,3.0,OM,2021-04-23 20:46:56
680,Rawson,-43.3002,-65.1023,60.28,52,2,23.35,AR,2021-04-23 20:46:56
681,Fort-Shevchenko,44.5086,50.263,53.85,83,0,8.7,KZ,2021-04-23 20:46:56
682,Blackfoot,43.1905,-112.345,57.99,30,40,10.36,US,2021-04-23 20:46:57
683,Liseleje,56.0053,11.9483,44.01,100,99,13.98,DK,2021-04-23 20:46:57
684,Prachuap Khiri Khan,12.2167,99.75,75.85,80,100,5.84,TH,2021-04-23 20:46:57
685,Morgan City,29.6994,-91.2068,75.0,78,90,16.11,US,2021-04-23 20:46:58
686,Tomakomai,42.6369,141.6033,42.01,87,75,8.05,JP,2021-04-23 20:46:58
687,Tynda,55.1667,124.7167,23.49,81,24,8.14,RU,2021-04-23 20:46:58
688,Umm Bab,25.2142,50.8072,86.0,39,1,4.61,QA,2021-04-23 20:46:59
689,Cartagena Del Chaira,1.3349,-74.8429,83.53,70,96,2.77,CO,2021-04-23 20:46:59
690,Tahta,26.7693,31.5021,84.2,14,0,11.5,EG,2021-04-23 20:46:59
691,Wanning,18.8003,110.3967,76.89,89,24,8.77,CN,2021-04-23 20:47:00
692,Jasper,37.2001,-94.3502,66.2,59,40,13.8,US,2021-04-23 20:47:01
693,Carutapera,-1.195,-46.02,78.04,90,82,5.46,BR,2021-04-23 20:47:01
